發生時間,發生地點,死亡人數,車種
110年11月27日 13時40分00秒,新竹縣竹東鎮自強路附近 / 新竹縣竹東鎮長春路3段口,1,普通重型-機車;自用-小客車;自用-小客車
110年11月27日 15時59分00秒,新北市汐止區康寧街 / 新北市汐止區翠峰街,1,自用-小客車;乘客-人
110年11月28日 02時50分00秒,臺南市東區大同路1段口 / 臺南市東區樹林街1段口,1,行人-人;普通重型-機車
110年11月28日 04時55分14秒,花蓮縣新城鄉新城村北三棧北側 / 花蓮縣新城鄉新城村北三棧西側,1,行人-人;營業用-大貨車
110年11月28日 06時07分08秒,南投縣竹山鎮秀林里頂林路452號前,1,自用-小客車
110年11月28日 08時24分00秒,彰化縣溪州鄉溪厝村中央路3段 / 彰化縣溪州鄉溪厝村廣東巷,1,自用-小客車;普通重型-機車
110年11月28日 09時30分00秒,彰化縣埤頭鄉大湖村彰水路2段732號前0.0公尺前,1,普通重型-機車;普通重型-機車;乘客-人
110年11月28日 11時40分00秒,臺北市萬華區萬大路 / 臺北市萬華區艋舺大道,1,普通重型-機車
110年11月28日 16時22分00秒,澎湖縣白沙鄉縣203線 20公里200.0公尺處東側向外側,1,普通重型-機車;乘客-人
110年11月28日 16時56分33秒,宜蘭縣宜蘭市蘭陽大橋北端路燈編號073號,1,普通重型-機車;自用-小客車
110年11月28日 21時17分00秒,屏東縣佳冬鄉台17線 265公里200.0公尺處南側,1,自用-小客車;其他人-人
110年11月29日 10時18分17秒,新竹市香山區西濱快速道路與美山路口側車道北上79K-C.008號電桿前,1,普通重型-機車;自用-大貨車
110年11月29日 11時29分00秒,花蓮縣壽豐鄉台11丙線 4公里800.0公尺處北側向機、慢車道,1,普通重型-機車;自用-小貨車(含客、貨兩用)
110年11月29日 16時19分00秒,桃園市龜山區文化一路附近 / 桃園市龜山區龜山一路附近,1,自用-大貨車;普通重型-機車
110年11月29日 17時22分00秒,臺中市清水區槺榔里八德路二段 / 臺中市清水區槺榔里大勇路,1,自用-大貨車;普通重型-機車
110年11月29日 17時36分00秒,臺中市沙鹿區西勢里中清路七段前0.0公尺,1,普通輕型-機車
110年11月30日 05時46分00秒,高雄市岡山區潭底路 / 高雄市岡山區嘉峰路,1,普通重型-機車
110年11月30日 17時13分00秒,桃園市龜山區文化一路口 / 桃園市龜山區文學路口,1,普通重型-機車;普通重型-機車
110年11月30日 18時38分00秒,彰化縣溪湖鎮湖西里大公路 / 彰化縣溪湖鎮湖西里大公五街,1,自用-小客車;普通重型-機車
110年11月30日 19時55分52秒,苗栗縣西湖鄉二湖村公館8號附近(燈桿編號1270),1,營業用-曳引車
110年12月01日 15時30分00秒,苗栗縣南庄鄉泰安聯絡道路2.2公里處,1,自用-小客車;普通重型-機車
110年12月01日 15時58分00秒,臺中市西屯區港尾里環中路一段前0.0公尺,1,自用-小客車;普通重型-機車
110年12月01日 17時44分00秒,雲林縣土庫鎮東平里雲101公路191817燈桿前,1,普通重型-機車
110年12月01日 19時12分00秒,桃園市大園區桃園國際機場航翔路103號旁建築基地(大園區貨運段7地號)前防汛道路,1,動力機械-其他車;普通重型-機車
110年12月02日 09時51分00秒,新北市新店區北宜路1段57號前0.0公尺,1,自用-大貨車;行人-人
110年12月02日 11時00分00秒,新北市板橋區環河西路4段前0.0公尺,1,營業用-大貨車;普通重型-機車
110年12月02日 15時31分00秒,臺中市北屯區廍子里祥順東路二段 / 臺中市北屯區廍子里軍福十三路,1,自用-大貨車;普通重型-機車
110年12月03日 00時27分28秒,桃園市中壢區中豐北路二段0119718路燈,2,普通重型-機車;乘客-人
110年12月03日 07時42分00秒,臺北市士林區福德路 / 臺北市士林區基河路,1,自用-小客車;普通重型-機車
110年12月03日 07時51分00秒,彰化縣伸港鄉台61線 165公里500.0公尺處南側向外側,1,普通重型-機車;自用-曳引車
110年12月03日 08時17分00秒,新北市新店區北宜路1段 / 新北市新店區中興路,1,自用-小客車;普通重型-機車
110年12月03日 08時47分32秒,新竹縣湖口鄉榮光路口 / 新竹縣湖口鄉三民南路口,1,普通重型-機車;營業用-曳引車
110年12月03日 10時29分00秒,高雄市林園區鳳林路2段 / 高雄市林園區林園北路,1,自用-小客車;普通重型-機車
110年12月03日 11時37分22秒,桃園市蘆竹區長安路二段口 / 桃園市蘆竹區南山路二段口,1,自用-小客車;普通重型-機車
110年12月03日 16時35分00秒,桃園市大園區大竹南路口 / 桃園市大園區大竹南路口,1,自用-小客車;普通重型-機車;乘客-人;乘客-人
110年12月03日 18時00分00秒,臺南市七股區樹林里南37-1線公路0.3公里處,1,自用-小客車;行人-人
110年12月03日 21時42分00秒,雲林縣古坑鄉中山路與(福德宮)產業道路口,1,自用-小客車;普通重型-機車
110年12月03日 22時15分00秒,臺東縣長濱鄉台30線 32公里,1,普通重型-機車
110年12月03日 22時42分19秒,桃園市中壢區民權路三段1416號前0.0公尺,1,普通重型-機車;行人-人;行人-人;普通重型-機車;乘客-人
110年12月04日 09時40分00秒,嘉義縣朴子市梅華里嘉36鄉道與無名村里道路(口),1,普通重型-機車;自用-小客車
110年12月04日 15時07分00秒,桃園市桃園區國際路二段口 / 桃園市桃園區大興西路三段口,1,電動自行車-慢車;營業用-小貨車(含客、貨兩用)
110年12月05日 03時01分00秒,臺南市仁德區國道1號 330公里南側向交流道,1,自用-小貨車(含客、貨兩用);乘客-人
110年12月05日 05時45分00秒,臺中市大甲區庄美里大安港路223號前0.0公尺,1,普通重型-機車;自用-小貨車(含客、貨兩用)
110年12月05日 11時40分00秒,高雄市前鎮區一心一路 / 高雄市前鎮區凱旋三路,1,自用-小客車;行人-人
110年12月05日 16時38分00秒,高雄市三民區河堤路290號前0.0公尺,1,普通重型-機車;自用-小客車;自用-小客車
110年12月06日 03時44分29秒,臺南市官田區寮廍里台84快速道路東向19.9K處,1,營業用-半聯結車;自用-小貨車(含客、貨兩用)
110年12月06日 10時30分20秒,花蓮縣吉安鄉吉安路2段西側 / 花蓮縣吉安鄉七腳川溪防汛道路南側,1,電動自行車-慢車;自用-小客車
110年12月06日 17時54分04秒,臺南市官田區烏山頭里市道165線口 / 臺南市官田區烏山頭里市道171線口,1,營業用-曳引車;電動自行車-慢車
110年12月07日 03時41分00秒,彰化縣福興鄉二港村福正路前0.0公尺,1,行人-人;自用-小客車
110年12月07日 04時23分00秒,臺中市龍井區三德里中華路二段373號前0.0公尺,1,普通重型-機車
110年12月07日 05時44分33秒,雲林縣西螺鎮振興里市場北路與廣興路口,1,自用-小客車;普通重型-機車
110年12月07日 06時00分00秒,嘉義市東區仁義里新生路 / 嘉義市東區仁義里嘉北街,1,自用-小貨車(含客、貨兩用);行人-人;自用-小客車
110年12月07日 07時19分43秒,臺南市麻豆區埤頭里176線東向與國道1號南下匝道口,1,營業用-曳引車;普通重型-機車
110年12月07日 08時38分00秒,屏東縣鹽埔鄉維新路36之22號前,1,普通重型-機車;自用-大貨車
110年12月07日 10時25分00秒,屏東縣麟洛鄉長安巷與立功巷口前,1,普通重型-機車;營業用-小貨車(含客、貨兩用)
110年12月07日 16時00分00秒,臺東縣成功鎮豐田路55號前,1,自用-小貨車(含客、貨兩用)
110年12月07日 16時19分00秒,臺中市大甲區孔門里育德路 / 臺中市大甲區孔門里新政路,1,自用-小客車;普通重型-機車
110年12月07日 18時05分06秒,雲林縣東勢鄉新坤村153縣道1.5公里附近,1,普通重型-機車;腳踏自行車-慢車
110年12月08日 09時49分52秒,新竹縣竹北市博愛街565號附近,1,普通重型-機車;普通重型-機車
110年12月08日 13時33分00秒,新北市林口區台61線道 / 新北市林口區東華路,1,營業用-大貨車;營業用-曳引車;自用-小客車
110年12月09日 00時45分00秒,臺北市中正區辛亥車行地下道前0.0公尺,1,自用-小客車;乘客-人;乘客-人
110年12月09日 13時00分00秒,基隆市中山區文化路 / 基隆市中山區文明路,1,普通重型-機車;普通重型-機車;自用-小貨車(含客、貨兩用);乘客-人
110年12月09日 13時10分00秒,高雄市仁武區澄仁西街 / 高雄市仁武區澄仁西街,1,普通重型-機車;自用-小客車
110年12月09日 15時04分51秒,屏東縣屏東市瑞光路1段口 / 屏東縣屏東市瑞光路1段口,1,腳踏自行車-慢車;營業用-小貨車(含客、貨兩用)
110年12月09日 23時08分00秒,彰化縣和美鎮竹園里線東路5段前0.0公尺,1,普通重型-機車;自用-小貨車(含客、貨兩用)
110年12月10日 02時33分00秒,彰化縣溪湖鎮東溪里員鹿路1段104號前0.0公尺,1,營業用-大貨車;行人-人
110年12月10日 04時40分06秒,花蓮縣花蓮市國聯五路口 / 花蓮縣花蓮市國興一街口,1,普通重型-機車
110年12月10日 06時38分00秒,臺南市中西區南門路207號,1,腳踏自行車-慢車;普通重型-機車
110年12月10日 12時15分00秒,高雄市楠梓區藍昌路318號前0.0公尺,1,普通重型-機車;普通重型-機車;自用-小客車
110年12月10日 16時35分00秒,臺中市后里區眉山里安眉路116-1號前0.0公尺,1,自用-小貨車(含客、貨兩用);普通重型-機車
110年12月10日 18時52分00秒,高雄市小港區沿海一路二苓44燈桿號前0.0公尺,1,行人-人;大型重型1(550C.C.以上)-機車
110年12月11日 01時23分30秒,苗栗縣通霄鎮台一線北上128K處,1,自用-小客車
110年12月11日 05時56分02秒,桃園市龜山區兔坑路8之1號前0.0公尺,1,租賃車-小客車;普通重型-機車
110年12月11日 06時50分00秒,臺中市霧峰區甲寅里中正路 / 臺中市霧峰區甲寅里德泰街,1,普通重型-機車;自用-小客車
110年12月11日 11時09分00秒,彰化縣芳苑鄉漢寶村芳漢路漢2段301巷前0.0公尺,1,自用-小貨車(含客、貨兩用);普通重型-機車
110年12月11日 13時50分00秒,屏東縣新園鄉興安路263號前0.0公尺,1,普通重型-機車;普通重型-機車
110年12月11日 15時18分00秒,嘉義縣義竹鄉岸腳村台19線97公里南向車道,1,普通重型-機車
110年12月12日 04時10分00秒,彰化縣福興鄉橋頭村彰鹿路7段 / 彰化縣福興鄉橋頭村文化街,1,自用-小貨車(含客、貨兩用);行人-人
110年12月12日 15時30分00秒,嘉義縣大埔鄉永樂村台三線313公里處,1,大型重型2(250-550C.C.)-機車;大型重型1(550C.C.以上)-機車
110年12月13日 07時30分00秒,雲林縣虎尾鎮建國里158公路拯民國小前路口,1,自用-小客車;普通重型-機車
110年12月13日 22時23分21秒,苗栗縣造橋鄉國道1號 121公里300.0公尺處南側向外側,1,營業用-大貨車;營業用-大貨車
110年12月14日 16時07分00秒,臺南市仁德區仁義一街西側 / 臺南市仁德區中山路,1,普通重型-機車;計程車-小客車;自用-小貨車(含客、貨兩用);自用-小客車
110年12月14日 19時23分00秒,高雄市彌陀區光和北路光和288路燈號前0.0公尺,1,普通重型-機車;行人-人
110年12月15日 11時12分00秒,桃園市中壢區龍慈路635巷168號前0.0公尺,1,自用-小客車;普通重型-機車
110年12月15日 12時26分00秒,新北市瑞芳區新北市瑞芳區臺2線道路76.5k,1,普通重型-機車;自用-小貨車(含客、貨兩用)
110年12月15日 15時42分00秒,桃園市中壢區內厝里中正路四段口 / 桃園市中壢區內厝里中正路四段口,1,自用-小客車;行人-人
110年12月15日 17時04分08秒,桃園市平鎮區山線 68.0公里88.0公尺平鎮區德育路平交道,1,行人-人;火車-其他車
110年12月15日 20時55分00秒,臺南市永康區復國一路197號,1,自用-小客車;行人-人
110年12月16日 10時13分00秒,嘉義市西區導明里垂楊路 / 嘉義市西區導明里永安街,1,普通重型-機車;乘客-人
110年12月16日 10時25分00秒,屏東縣新園鄉五房路365號前0.0公尺東側,1,普通重型-機車;營業用-大貨車
110年12月16日 12時34分00秒,屏東縣九如鄉東寧路、東寧路19巷口,1,自用-小貨車(含客、貨兩用);普通重型-機車
110年12月16日 14時19分00秒,臺中市太平區永平里永平路一段9號前0.0公尺,1,自用-小客車;行人-人
110年12月17日 11時38分00秒,新竹市東區中華路1段2巷121號,1,自用-小客車;行人-人
110年12月17日 17時03分00秒,新竹縣新埔鎮文山里文山路亞東段255號,2,普通重型-機車;自用-小客車;乘客-人
110年12月17日 17時40分53秒,雲林縣斗南鎮新崙路東側 / 雲林縣斗南鎮新崙南路南側,1,自用-小客車;普通重型-機車
110年12月17日 17時45分00秒,新北市板橋區僑中二街116巷前0.0公尺附近,1,自用-小貨車(含客、貨兩用);行人-人
110年12月17日 21時32分27秒,新竹縣尖石鄉竹60線26.8K處,1,自用-小客車;乘客-人;乘客-人
110年12月17日 22時59分00秒,新北市新莊區新樹路85號前0.0公尺,1,普通重型-機車;自用-大貨車
110年12月18日 13時32分00秒,桃園市大溪區介壽路266號前0.0公尺,1,普通重型-機車;營業用-曳引車;自用-小客車
110年12月18日 16時23分30秒,新竹縣寶山鄉大雅路二段與寶山交流道南下出口附近,1,普通重型-機車;自用-小貨車(含客、貨兩用)
110年12月18日 16時49分00秒,新北市三重區仁愛街578號前0.0公尺,1,普通重型-機車
110年12月18日 21時30分00秒,屏東縣內埔鄉建興村建興路與長青巷口,1,腳踏自行車-慢車;自用-小客車
110年12月18日 23時34分15秒,屏東縣萬丹鄉灣內村南北路一段與香內路,1,普通重型-機車;乘客-人
110年12月19日 04時23分53秒,臺東縣臺東市台11線 168.6公里南側向內側,1,普通重型-機車
110年12月19日 12時29分30秒,臺南市東區崇德路口 / 臺南市東區東智街口,1,普通重型-機車;普通重型-機車;乘客-人
110年12月19日 13時51分14秒,屏東縣枋山鄉台1線 454公里600.0公尺處北側,1,自用-小客車;遊覽車-大客車;乘客-人
110年12月19日 13時55分00秒,雲林縣元長鄉後湖村台19公路南向55公里處,1,腳踏自行車-慢車;自用-大貨車
110年12月19日 19時35分00秒,桃園市龜山區振興路1057號前0.0公尺附近,1,普通重型-機車;乘客-人
110年12月20日 08時05分00秒,新竹市東區園區三路與研新一路口,1,普通重型-機車;普通重型-機車
110年12月20日 10時00分00秒,新竹縣關西鎮118縣道32K+600M(喜美橋旁),1,自用-小貨車(含客、貨兩用);普通重型-機車;自用-小客車
110年12月20日 14時05分00秒,臺北市北投區文林北路76號前0.0公尺,1,自用-小客車;行人-人;自用-小客車
110年12月20日 16時02分00秒,新北市三重區新北市三重區溪尾街138號前,1,普通重型-機車;普通重型-機車
