發生時間,發生地點,死亡人數,車種
107年12月7日 18時27分秒,彰化縣芬園鄉舊社村彰南路5段 / 彰化縣芬園鄉舊社村彰南路5段,2,自用-小客車民營公車-大客車自用-小客車乘客-人
107年12月8日 1時45分秒,嘉義縣番路鄉下坑村159甲線前.公尺,1,自用-小客車普通重型-機車
107年12月8日 16時1分秒,新北市新莊區思源路 / 新北市新莊區頭前路,1,自用-小客車普通重型-機車乘客-人乘客-人
107年12月9日 4時2分15秒,苗栗縣銅鑼鄉國道1號 138公里816.公尺處北側向中線,3,自用-小客車自用-小貨車(含客、貨兩用)乘客-人乘客-人乘客-人乘客-人乘客-人乘客-人
107年12月9日 5時33分秒,新北市五股區成泰路3段 / 新北市五股區成泰路3段,1,自用-小貨車(含客、貨兩用)行人-人
107年12月9日 1時22分秒,屏東縣高樹鄉泰山村山下路,1,其他車-其他車乘客-人
107年12月9日 11時42分秒,嘉義市西區福民里興業西路 / 嘉義市西區福民里南京路,1,普通重型-機車電動輔助自行車-慢車
107年12月9日 12時2分2秒,嘉義縣六腳鄉塗師村內產業道路路口,1,普通重型-機車自用-小客車
107年12月9日 18時14分秒,臺北市信義區和平東路3段 / 臺北市信義區富陽街,1,普通重型-機車行人-人普通重型-機車乘客-人
107年12月9日 22時25分秒,屏東縣萬丹鄉甘棠村新南路,1,自用-小客車
107年12月1日 1時15分33秒,宜蘭縣宜蘭市復興路2段19號前.公尺,1,行人-人自用-小客車
107年12月1日 5時分秒,高雄市新興區里大同一路 / 高雄市新興區林森一路,1,自用-小客車普通輕型-機車
107年12月1日 16時49分秒,雲林縣西螺鎮新豐里興農西路388號對向車道,1,腳踏自行車-慢車自用-小貨車(含客、貨兩用)
107年12月1日 19時17分48秒,屏東縣屏東市忠孝路295號前.公尺,1,普通重型-機車行人-人
107年12月1日 23時26分9秒,宜蘭縣壯圍鄉美宜路口 / 宜蘭縣壯圍鄉大福路3段口,1,自用-小客車自用-小客車乘客-人
107年12月11日 9時5分秒,桃園市中壢區仁慈路33號前.公尺附近,1,普通重型-機車行人-人
107年12月11日 1時4分秒,南投縣水里鄉上安村水信路3段口 / 南投縣水里鄉上安村三十甲路口,1,普通重型-機車自用-小客車
107年12月11日 11時2分秒,屏東縣新園鄉屏63-1線、五房路898巷口,1,普通重型-機車自用-大貨車
107年12月11日 17時53分5秒,南投縣集集鎮成功路228號,1,自用-小客車行人-人
107年12月12日 11時15分秒,高雄市苓雅區金門街 / 高雄市苓雅區福建街,1,普通重型-機車自用-小客車
107年12月12日 18時51分秒,新北市三峽區中華路 / 新北市三峽區中華路,1,普通重型-機車行人-人
107年12月12日 19時5分秒,桃園市蘆竹區富華路2段8號前.公尺南側,1,自用-小貨車(含客、貨兩用)普通重型-機車
107年12月12日 2時54分秒,桃園市龜山區大坑路2段5之18號前.公尺北側,1,普通重型-機車自用-小貨車(含客、貨兩用)
107年12月13日 5時55分秒,臺東縣臺東市台11線 17公里3.公尺處,1,普通重型-機車普通重型-機車
107年12月13日 7時44分秒,彰化縣鹿港鎮東崎里彰鹿路5段17號前.公尺前,1,營業用-半聯結車普通重型-機車
107年12月13日 15時35分秒,高雄市阿蓮區村中正路 / 高雄市阿蓮區產業道路,1,普通重型-機車自用-小客車乘客-人
107年12月13日 17時22分秒,桃園市觀音區仁愛路2段185號前.公尺南側,1,普通重型-機車自用-大貨車
107年12月13日 17時27分秒,雲林縣虎尾鎮興中里興中229之4號前,1,腳踏自行車-慢車普通重型-機車
107年12月14日 時3分秒,高雄市三民區里民族一路463號前.公尺,1,普通重型-機車
107年12月14日 11時1分24秒,新竹市東區明湖路與環北路口,1,普通重型-機車自用-小客車
107年12月14日 11時36分秒,臺南市永康區中山北路東側 / 臺南市永康區龍中街,1,自用-小貨車(含客、貨兩用)普通重型-機車
107年12月14日 16時2分57秒,雲林縣元長鄉客厝村客厝橋旁路口,1,普通重型-機車自用-小貨車(含客、貨兩用)
107年12月14日 18時32分3秒,臺南市安定區新吉里國道8號旁道路新吉281-7號前.公尺,1,普通重型-機車
107年12月14日 22時45分5秒,桃園市大溪區員林路3段口 / 桃園市大溪區悅華路口,1,計程車-小客車行人-人
107年12月15日 時39分秒,嘉義市西區湖邊里興達路13號前.公尺前,2,自用-小客車普通重型-機車普通重型-機車普通重型-機車自用-小客車乘客-人乘客-人
107年12月15日 5時57分秒,高雄市梓官區里大舍東路227號前.公尺,1,普通重型-機車行人-人
107年12月15日 1時31分秒,新北市三峽區中正路1段165號前.公尺,1,自用-小客車行人-人
107年12月15日 12時39分秒,嘉義縣布袋鎮新岑里台17線132公里95公尺處路口,1,普通重型-機車大型重型2(25-55C.C.)-機車
107年12月15日 16時15分39秒,桃園市中壢區中正路四段27號前,1,普通重型-機車行人-人自用-小貨車(含客、貨兩用)
107年12月15日 2時42分秒,新北市三芝區淡金公路前.公尺,1,普通重型-機車自用-小客車
107年12月16日 9時53分秒,桃園市復興區縣119線 4公里附近,1,遊覽車-大客車腳踏自行車-慢車腳踏自行車-慢車
107年12月16日 11時11分秒,桃園市楊梅區高榮里快速路5段東側 / 桃園市楊梅區高榮里快速路5段,1,普通重型-機車普通重型-機車
107年12月16日 12時5分秒,彰化縣芳苑鄉王功村功湖路王功段 / 彰化縣芳苑鄉王功村功湖路王功段,1,自用-小客車普通重型-機車
107年12月16日 14時16分29秒,屏東縣新園鄉仙吉路793號旁,1,腳踏自行車-慢車自用-小客車
107年12月16日 15時57分秒,臺南市新化區𦰡拔里區道南177線口 / 臺南市新化區𦰡拔里無名道路,1,自用-小客車普通重型-機車乘客-人乘客-人
107年12月17日 17時3分33秒,臺南市柳營區人和里柳營路南往北方向(急水溪橋南側防汛道路口),1,普通重型-機車自用-小客車乘客-人
107年12月17日 22時15分1秒,臺南市將軍區南26 2公里4.公尺處南側向路肩,1,普通重型-機車
107年12月18日 時45分秒,屏東縣恆春鎮墾丁里墾丁路段,1,普通重型-機車
107年12月18日 5時58分秒,臺中市大雅區員林里中清路四段7巷口弄前.公尺,1,自用-小貨車(含客、貨兩用)普通重型-機車
107年12月18日 9時17分15秒,屏東縣恆春鎮省北路二段與虎頭路路口前,1,自用-小貨車(含客、貨兩用)普通重型-機車
107年12月18日 17時51分秒,高雄市苓雅區村林森二路 / 高雄市苓雅區中興街,1,普通重型-機車普通重型-機車自用-小客車
107年12月19日 2時2分秒,屏東縣長治鄉中興路635號前,1,普通重型-機車
107年12月19日 8時1分秒,新北市三峽區成福路319之1號前.公尺,1,普通重型-機車普通重型-機車
107年12月19日 12時26分秒,高雄市杉林區村181縣道月光幹94號前.公尺前,1,自用-小客車
107年12月2日 1時24分秒,新北市樹林區環漢路5段前.公尺,1,普通重型-機車
107年12月2日 7時1分38秒,苗栗縣竹南鎮仁愛路與保興街口,1,自用-大貨車普通重型-機車
107年12月2日 8時43分秒,高雄市左營區里站前南路 / 高雄市左營區翠華路,1,自用-小貨車(含客、貨兩用)普通重型-機車
107年12月2日 12時35分秒,彰化縣埔鹽鄉埔鹽村中山路116號前.公尺前,1,普通重型-機車自用-小貨車(含客、貨兩用)
107年12月2日 22時2分秒,臺北市中山區新生高架道前.公尺,1,自用-小客車
107年12月21日 13時3分秒,臺南市麻豆區麻口里市道176線西側 / 臺南市麻豆區麻口里區道南49線北側,1,普通重型-機車普通重型-機車
107年12月21日 15時53分秒,臺南市柳營區人和里柳營路3段53號前.公尺口,1,自用-小貨車(含客、貨兩用)普通重型-機車
107年12月21日 18時14分21秒,苗栗縣三灣鄉中正路91號前,1,自用-小貨車(含客、貨兩用)自用-小客車自用-小客車自用-小客車
107年12月21日 2時45分秒,彰化縣芳苑鄉三合村斗苑路三合段22弄215號前.公尺,1,普通重型-機車乘客-人
107年12月21日 2時49分秒,彰化縣芳苑鄉路平村上林路路上段14號前.公尺西側,1,普通重型-機車自用-小客車
107年12月21日 21時2分21秒,苗栗縣竹南鎮港墘里西濱快速公路北上94.7側車道附近,1,普通重型-機車腳踏自行車-慢車
107年12月22日 時5分秒,桃園市八德區介壽路二段口 / 桃園市八德區介壽路二段口,1,自用-小客車大型重型2(25-55C.C.)-機車
107年12月22日 5時32分秒,金門縣烈嶼鄉湖埔路路燈桿編號53167,1,普通重型-機車
107年12月22日 6時1分秒,高雄市六龜區文武里台27甲省道前.公尺,1,自用-小貨車(含客、貨兩用)民營公車-大客車
107年12月22日 6時14分秒,桃園市觀音區嘉富路1582號前.公尺北側,1,普通重型-機車
107年12月22日 6時17分秒,雲林縣虎尾鎮林森路二段29623燈桿前,1,行人-人自用-小貨車(含客、貨兩用)
107年12月22日 9時23分秒,臺東縣成功鎮台11線 14公里南側向中內,1,普通重型-機車營業用-大貨車
107年12月22日 13時5分秒,高雄市鼓山區柴山大路桃源179路燈號前.公尺,1,普通重型-機車計程車-小客車乘客-人
107年12月22日 13時57分秒,嘉義縣水上鄉下寮村嘉42-1線(電桿信義幹51左支19旁),1,自用-小客車
107年12月22日 14時45分秒,臺南市楠西區灣丘里南188線3.3公里,1,大型重型1(55C.C.以上)-機車
107年12月22日 17時1分13秒,南投縣草屯鎮石川里碧興路2段1221巷72號前.公尺,1,電動輔助自行車-慢車
107年12月22日 2時6分秒,屏東縣佳冬鄉六根村復興路1之2號東側,1,普通重型-機車
107年12月23日 3時22分49秒,桃園市楊梅區中山里中山北路口 / 桃園市楊梅區中山里自立街口,1,自用-小客車營業用-曳引車
107年12月23日 5時5分秒,高雄市鳳山區保華一路 / 高雄市鳳山區牛寮路,1,自用-小客車自用-小貨車(含客、貨兩用)乘客-人
107年12月23日 6時55分46秒,屏東縣新園鄉鹽埔村義仁路388號,1,普通重型-機車
107年12月23日 19時44分秒,臺中市北屯區舊社里松竹路一段前.公尺,1,自用-小客車行人-人
107年12月24日 時1分22秒,南投縣埔里鎮籃城六巷15號,1,普通重型-機車
107年12月24日 16時9分5秒,臺中市龍井區國道3號 184公里5.公尺處北側向爬坡,1,營業用-半聯結車自用-大貨車
107年12月24日 17時34分秒,嘉義縣太保市後潭里後潭396號前(近167線與嘉39線路口),1,自用-小客車普通重型-機車自用-小客車自用-小客車
107年12月25日 9時45分秒,高雄市湖內區中山路1段 / 高雄市湖內區大仁路,1,營業用-曳引車普通重型-機車
107年12月25日 12時42分秒,新北市土城區擺接堡路 / 新北市土城區柑城橋道路,1,普通重型-機車自用-大貨車
107年12月26日 14時44分秒,臺中市清水區菁埔里中華北路前.公尺,1,普通重型-機車
107年12月26日 17時58分秒,雲林縣莿桐鄉義和村三和路137-8號前.公尺,1,普通重型-機車
107年12月27日 4時5分秒,宜蘭縣壯圍鄉大福路2段181號附近,1,普通重型-機車
107年12月27日 9時35分秒,嘉義縣番路鄉觸口村台18線32公里附近,1,遊覽車-大客車普通重型-機車
107年12月27日 11時34分秒,臺北市南港區研究院路1段 / 臺北市南港區研究院路1段,1,自用-小貨車(含客、貨兩用)自用-小客車普通重型-機車自用-小貨車(含客、貨兩用)自用-小客車
107年12月27日 15時1分秒,桃園市大園區沙崙里國際路2段北側 / 桃園市大園區沙崙里中央路西側,1,自用-大貨車普通重型-機車
107年12月27日 15時36分秒,花蓮縣富里鄉台9線 312公里2.公尺處北側向內側,1,自用-小客車自用-小客車乘客-人乘客-人
107年12月27日 16時33分秒,新北市八里區關渡橋道路前.公尺,1,普通重型-機車
107年12月27日 16時39分秒,臺中市東區干城里進德路139號前.公尺,1,自用-小貨車(含客、貨兩用)普通重型-機車
107年12月27日 17時37分秒,彰化縣北斗鎮五權里宮前街1-14號前.公尺前,1,行人-人普通重型-機車
107年12月27日 18時17分1秒,屏東縣恆春鎮南灣路26號,1,普通重型-機車租賃車-小客車
107年12月27日 19時17分秒,高雄市楠梓區村左楠路宏榮12路燈號前.公尺,1,普通重型-機車普通重型-機車乘客-人
107年12月28日 6時15分4秒,桃園市八德區介壽路2段口 / 桃園市八德區介壽路2段口,1,普通重型-機車行人-人
107年12月28日 9時15分秒,彰化縣和美鎮塗厝里欣北路136號前.公尺,1,動力機械-其他車普通重型-機車營業用-曳引車
107年12月28日 13時25分秒,臺北市南港區松河街32號前.公尺,1,普通重型-機車自用-小客車
107年12月28日 15時15分秒,雲林縣西螺鎮福田里市場北路福井1東2電桿處,1,普通重型-機車自用-小貨車(含客、貨兩用)
107年12月28日 17時27分秒,高雄市梓官區村赤崁東路 / 高雄市梓官區赤崁東路,1,普通重型-機車普通重型-機車自用-小客車
107年12月28日 19時45分秒,臺中市梧棲區台灣大道十段與中二路口,1,營業用-曳引車普通重型-機車
107年12月28日 2時6分25秒,南投縣南投市復興路69號前,1,普通重型-機車乘客-人
107年12月28日 23時22分秒,新北市泰山區泰林路3段前.公尺,1,普通重型-機車
107年12月29日 12時33分13秒,新竹縣峨眉鄉台三線89.5公里處(北向),1,普通重型-機車
107年12月29日 13時3分秒,嘉義縣朴子市佳禾里167線3.5公里處馬稠後工業區出入口,2,自用-小客車腳踏自行車-慢車腳踏自行車-慢車
107年12月3日 2時1分秒,臺南市安南區安明路2段路燈114號前.公尺北側,1,普通重型-機車
107年12月3日 7時25分秒,臺東縣成功鎮台11線 111公里3.公尺處北側向中線,1,普通重型-機車自用-小貨車(含客、貨兩用)
107年12月3日 15時27分秒,臺東縣臺東市臨海路1段143號,1,自用-小客車自用-小客車普通重型-機車普通重型-機車普通重型-機車普通重型-機車普通重型-機車
107年12月3日 18時3分秒,臺北市士林區中正路 / 臺北市士林區中正路,1,自用-小客車普通重型-機車
107年12月3日 2時45分52秒,屏東縣瑪家鄉中村三和9號前,1,普通重型-機車普通重型-機車乘客-人乘客-人
107年12月31日 7時25分秒,臺南市玉井區台84線 4公里4.公尺處東側向機、慢車道,1,自用-大貨車普通重型-機車
